cluster	status	loglr	df	p	p.adjust	genes
chr13:clu_19406_+	Success	0.705818027040834	1	0.234784988750187	0.628838643465476	Sgtb
chr13:clu_19407_+	Success	1.86217871343251	2	0.155333833521776	0.53389949997291	Trim23
chr13:clu_19408_+	Success	2.27801617254954	3	0.207346453498511	0.599667942443967	Cenpk
chr13:clu_19409_+	Success	3.08236305462617	1	0.0130322549886797	0.169512206607321	Cenpk
chr13:clu_1941_-	Success	1.63547176384418	2	0.194860421510065	0.584676250550111	Mtr
chr13:clu_19410_+	Success	0.178931097241389	1	0.549695921733109	0.850716419397531	Cenpk
chr13:clu_19411_+	Success	0.150436551747134	1	0.583335580385216	0.864352354004266	Adamts6
chr13:clu_19412_+	Success	0.00163535950355254	1	0.954393684435321	1	Adamts6
chr13:clu_19413_+	Success	0.415311900348797	2	0.660134352457322	0.898565451012234	Adamts6
chr13:clu_19414_+	Success	0.840416337020088	2	0.431530823766621	0.783311006111643	Adamts6
chr13:clu_19415_+	Success	0.47443283399349	1	0.330008199911407	0.712051751432937	Adamts6
chr13:clu_19416_+	Success	0.625173237256149	2	0.535168709329232	0.843891926167057	Adamts6
chr13:clu_19417_+	Success	1.29892584976437	2	0.272824690403443	0.662145339546857	Adamts6
chr13:clu_19418_+	Success	0.0421060451172934	1	0.77166844218855	0.946640465473852	Adamts6
chr13:clu_19419_+	Success	1.64830695907153	4	0.509468931486367	0.830938111606191	Adamts6
chr13:clu_1942_-	Success	1.01098149912468	2	0.363861674337952	0.738862002560108	Lgals8
chr13:clu_19420_+	Success	3.2326673535058	2	0.0394521255516365	0.296058615875291	Srek1ip1
chr13:clu_19421_+	Success	1.44099619423565	1	0.0895751266578851	0.420135744022793	Dimt1
chr13:clu_19422_+	Success	0.23895439217506	1	0.489371081376179	0.818599581633352	Dimt1
chr13:clu_19423_+	Success	0.12797256959584	1	0.612919685431863	0.877284498486006	Dimt1
chr13:clu_19424_+	Success	1.17607063949981	4	0.671292817135028	0.902973224456976	Dimt1
chr13:clu_19425_+	Success	1.52999563257936	2	0.216536613020416	0.610639987159028	3830408C21Rik
chr13:clu_19426_+	Success	0.00889048781971269	1	0.893920283644082	0.990095901059618	3830408C21Rik
chr13:clu_19427_+	Success	0.584426048268597	2	0.557425705464765	0.853270692273599	Smim15
chr13:clu_19428_+	Success	0.363956969038725	1	0.39356019914941	0.7581976298973	Smim15
chr13:clu_19429_+	Success	0.758741370514144	2	0.468255416346408	0.806570378674105	Ercc8
chr13:clu_1943_-	Success	0.371776740289533	1	0.388524943963501	0.755260808190672	Lgals8
chr13:clu_19430_+	Success	1.60433853856671	2	0.201022479560575	0.591731831914294	Ercc8
chr13:clu_19431_+	Success	0.317702947228781	2	0.727818956944381	0.928151411178954	Ercc8
chr13:clu_19432_+	Success	0.525986350877758	1	0.305053193039328	0.689343375343956	Elovl7
chr13:clu_19433_+	Success	2.99375639814184	1	0.0144075030832439	0.177855004231943	Elovl7
chr13:clu_19434_+	Success	0.00302122715260111	1	0.938040264144245	1	Elovl7
chr13:clu_19435_+	Not enough valid samples	NA	NA	NA	NA	Pde4d
chr13:clu_19436_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	Plk2
chr13:clu_19437_+	Success	0.0337270630699322	2	0.966835353702112	1	Mier3
chr13:clu_19438_+	Success	0.465268781261329	2	0.627966296931047	0.883245020783683	Mier3
chr13:clu_19439_+	Success	0.131501190330937	1	0.608064941672894	0.87494854488453	Mier3
chr13:clu_1944_-	Success	2.13058154488863	2	0.118768204722754	0.47480742238752	Lgals8
chr13:clu_19440_+	Not enough valid samples	NA	NA	NA	NA	NA
chr13:clu_19441_+	Success	0.0269129281123242	2	0.97344599761491	1	Il6st
chr13:clu_19442_+	Success	0.235907749504804	1	0.492153137676604	0.819945642657411	Il6st
chr13:clu_19443_+	Success	2.72336223792354	2	0.0656536397572316	0.373169016173607	Il6st
chr13:clu_19444_+	Success	2.15675122419839	1	0.0378110378254965	0.290351426264923	Il6st
chr13:clu_19445_+	Not enough valid samples	NA	NA	NA	NA	NA
chr13:clu_19446_+	Success	1.17817500393426	1	0.124773826381497	0.484360011380564	Slc38a9
chr13:clu_19447_+	Success	0.0810707179859946	3	0.983456294668486	1	Slc38a9
chr13:clu_19448_+	Success	4.21553246894473	7	0.29612063146771	0.681959599378325	Plpp1
chr13:clu_19449_+	Success	1.75775976087306	1	0.0607965932382645	0.359219985218062	Dhx29
chr13:clu_1945_-	Success	0.190836188747198	1	0.536709564477953	0.844516032923166	Lgals8
chr13:clu_19450_+	Success	0.835954902315052	1	0.196002927046064	0.585868076386707	Dhx29
chr13:clu_19451_+	Success	7.30805829144447	7	0.0412474364198596	0.302931117682185	Arl15
chr13:clu_19452_+	Success	1.53153003447369	2	0.216204613606607	0.610386616998724	Arl15
chr13:clu_19453_+	Success	0.761691382353888	2	0.466876092834811	0.805979536815208	Arl15
chr13:clu_19454_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chr13:clu_19455_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chr13:clu_19456_+	Success	8.48166102303003	2	0.00020723419590804	0.0142502147578172	Mocs2
chr13:clu_19457_+	Success	1.77279271663429	2	0.169857960672401	0.551902251891519	Mocs2
chr13:clu_19458_+	Success	0.821265008892169	3	0.64978532799584	0.893841328461266	Mocs2
chr13:clu_19459_+	Success	5.36463960988476	3	0.0132835635981548	0.171135230705696	Paip1
chr13:clu_1946_-	Success	4.0236578254453	2	0.0178874160837501	0.197924813494068	Gpr137b-ps
chr13:clu_19460_+	Success	7.51132833802694	2	0.000546854198815781	0.0275646077875639	Paip1
chr13:clu_19461_+	Success	1.72499669226454	1	0.0632520229580457	0.366095787337984	Paip1
chr13:clu_19462_+	Success	16.2587486753437	8	7.5216180629738e-05	0.00714762649817594	4833420G17Rik
chr13:clu_19463_+	Success	0.658897332126799	1	0.250988223311997	0.641446510706157	4833420G17Rik
chr13:clu_19464_+	Success	0.0379339733285633	1	0.78297716641175	0.951245284426001	4833420G17Rik
chr13:clu_19465_+	Success	0.790999877472359	2	0.453391232886804	0.796943562083883	4833420G17Rik
chr13:clu_19466_+	Success	0.90585106143044	2	0.404197741572025	0.766030911499684	4833420G17Rik
chr13:clu_19467_+	Success	0.0303842095349864	1	0.805285519278786	0.959031987109444	Tmem267
chr13:clu_19468_+	Success	0.278627984540435	1	0.45536797196169	0.79802497678528	4833420G17Rik
chr13:clu_19469_+	Success	1.06731529572124	1	0.144005149100187	0.515315496936967	Tmem267
chr13:clu_1947_-	Success	0.0158410701297953	1	0.858727078431841	0.976866669844441	Gpr137b-ps
chr13:clu_19470_+	Success	2.84535629285892	5	0.337486265631195	0.717933637811734	Hmgcs1
chr13:clu_19471_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	Hmgcs1
chr13:clu_19472_+	Success	0.0254135308219929	1	0.821630323852902	0.964832176401194	NA
chr13:clu_1948_-	Success	0.229844626903287	2	0.794657061240433	0.956106231094913	Gpr137b-ps
chr13:clu_1949_-	Success	0.374952231438328	2	0.687322110395425	0.910089095616721	Gpr137b
chr13:clu_1950_-	Success	0.00222492581156075	1	0.946814795799029	1	Gpr137b
chr13:clu_1951_-	Success	0.929803236846055	3	0.602050581140264	0.871855712152264	Gpr137b
chr13:clu_1952_-	Success	2.79376356011198	7	0.588648512857544	0.866738440298138	Tbce
chr13:clu_1953_-	Success	0.72941216304207	3	0.691805730005317	0.912274222741905	Tbce
chr13:clu_1954_-	Success	0.128783819854903	1	0.611796164973211	0.876697522681367	Tbce
chr13:clu_1955_-	Success	2.60336957445543	8	0.73526832965922	0.931823403443421	Tbce
chr13:clu_1956_-	Success	4.98795089588384	10	0.442610050961433	0.789368229106631	Ggps1
chr13:clu_1957_-	Success	1.12921951058161	4	0.688345749111251	0.910783526478279	Mrpl32
chr13:clu_1958_-	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chr13:clu_1959_-	Not enough valid samples	NA	NA	NA	NA	Sugct
chr13:clu_1960_-	Success	0.513235378861282	1	0.310989029004186	0.695128041962313	Cdk13
chr13:clu_1961_-	Success	0.991033230036692	2	0.371192965096661	0.745217801405913	Cdk13
chr13:clu_1962_-	Success	3.22915447125717	1	0.011043469403063	0.156843627723419	Cdk13
chr13:clu_1963_-	Success	1.33343263953088	2	0.263570962585973	0.653506985328222	Cdk13
chr13:clu_1964_-	Success	0.561650069118855	1	0.28920895697913	0.675582223350377	Rala
chr13:clu_1965_-	Success	2.56883508299711	1	0.0234120474100923	0.229327456520904	Yae1d1,Gm48778
chr13:clu_1966_-	Success	1.64650790910059	1	0.0695751206120405	0.381828438851059	Stard3nl
chr13:clu_1967_-	Success	3.16569447141956	4	0.175729135922201	0.560896264707301	Stard3nl
chr13:clu_1968_-	Success	0.885617782777445	4	0.777740561170184	0.94909353387425	Stard3nl
chr13:clu_1969_-	Success	0.524008676427911	2	0.592142077907141	0.867568830262711	Epdr1
chr13:clu_1970_-	Success	2.41307549471185	6	0.566296295486881	0.857007173405573	Zkscan3
chr13:clu_1971_-	Success	0.230444986633984	1	0.49720833649779	0.823219996449627	Zkscan3
chr13:clu_1972_-	Success	2.49270766112477	3	0.172868226534009	0.556333210698819	Zkscan3
chr13:clu_1973_-	Success	0.0253189478847844	1	0.8219569820755	0.965002232825769	Zscan26
chr13:clu_1974_-	Success	5.54696318077185	6	0.0855165420339906	0.413397649960848	Zscan26
chr13:clu_1975_-	Success	0.213097831731602	1	0.513861607061284	0.832718552337912	Zscan26
chr13:clu_1976_-	Success	0.706649568161083	5	0.922852980982148	0.999471325030448	Zkscan8
chr13:clu_1977_-	Success	0.000578216003646048	1	0.972872085105877	1	Zkscan8
chr13:clu_1978_-	Success	0.245603007339014	4	0.97435140846049	1	Zfp322a
chr13:clu_1979_-	Success	2.62519437210767	2	0.0724256781343146	0.387545336857316	Zfp322a
chr13:clu_1980_-	Success	1.46553225612983	1	0.0868901825107214	0.416573982423854	Gm11335
chr13:clu_1981_-	Success	0.193961075276263	1	0.533393634609057	0.843241804803694	H2bc6
chr13:clu_1982_-	Success	0.279597712708437	1	0.454584599623964	0.797526054234157	Hfe
chr13:clu_1983_-	Success	0.680447409125918	3	0.714726248858198	0.922250381609552	Carmil1
chr13:clu_1984_-	Success	0.894802057105835	2	0.408688487616936	0.767819245510975	Gmnn
chr13:clu_1985_-	Success	2.3918779475689	1	0.028729393947583	0.254719823552842	Gmnn
chr13:clu_1986_-	Success	3.92977981181048	2	0.0196479983339858	0.207937516784425	NA
chr13:clu_1987_-	Success	0.410427497996807	3	0.844472564856159	0.972330255700414	Acot13
chr13:clu_1988_-	Success	0.459624491361865	2	0.631520742482122	0.884858871164534	Mrs2
chr13:clu_1989_-	Success	0.739550162180876	2	0.477328587684475	0.811734378159701	Mrs2
chr13:clu_1990_-	Success	0.730536259061523	1	0.226759548988634	0.620217463859705	Mrs2
chr13:clu_1991_-	Success	0.0853693130654847	1	0.679456199885313	0.906708227367756	Mrs2
chr13:clu_1992_-	Success	14.6462202461844	27	0.346863245176844	0.725649999541344	2610307P16Rik
chr13:clu_1993_-	Success	0.259543943795165	1	0.471231022697584	0.808162089809968	2610307P16Rik
chr13:clu_1994_-	Success	0.892748150830812	1	0.181475858063851	0.568213148202269	Cdkal1
chr13:clu_1995_-	Success	10.2602483355433	3	0.000132392107065019	0.0106255342702505	Cdkal1
chr13:clu_1996_-	Success	3.58179819092311	3	0.0668622208027264	0.37599494219179	Cdkal1
chr13:clu_1997_-	Success	0.294370474346806	1	0.442906399436596	0.789368229106631	E2f3
chr13:clu_1998_-	Success	0.329304675919957	1	0.4170513240482	0.773591040229693	E2f3
chr13:clu_1999_-	Success	0.012422787631067	1	0.874752466074881	0.982945548985393	Exoc2
chr13:clu_2000_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	Exoc2
chr13:clu_2001_-	Success	0.474117666149141	1	0.330168885386676	0.712173869424855	Exoc2
chr13:clu_2002_-	Success	3.5981568834568	2	0.0273741296910998	0.248071252114576	Exoc2
chr13:clu_2003_-	Success	0.0883819427926937	1	0.674169184018797	0.90406762423873	Gmds
chr13:clu_2004_-	Success	0.614926550744713	2	0.540680606438814	0.846010448921373	Serpinb6a,Serpinb6c
chr13:clu_2005_-	Success	0.143486095290427	1	0.592167387140608	0.867568830262711	Serpinb6a,Serpinb6c
chr13:clu_2006_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	Serpinb6a,Serpinb6c
chr13:clu_2007_-	Success	16.5131475846065	7	2.61794812544236e-05	0.00322738758095074	Serpinb6a
chr13:clu_2008_-	Success	4.89618571121537	2	0.00747504072757385	0.129070608600783	Tubb2a,Tubb2b
chr13:clu_2009_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	Tubb2a,4930447K03Rik
chr13:clu_2010_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	Slc22a23
chr13:clu_2011_-	Success	0.701549265635094	1	0.236205463732332	0.6307063452163	Slc22a23
chr13:clu_2012_-	Success	7.43296255213863	3	0.00193488475930129	0.0592989093981608	Slc22a23
chr13:clu_2013_-	Success	2.38473607898777	2	0.0921132870034658	0.424741460596006	Slc22a23
chr13:clu_2014_-	Success	0.821809083412518	2	0.439635597189638	0.788122632331399	Slc22a23
chr13:clu_2015_-	Success	1.0408496986135	1	0.149074128226991	0.524837762918478	Pxdc1
chr13:clu_2016_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	Eci2,Eci3
chr13:clu_2017_-	Success	3.19860768985745	2	0.040818997136068	0.301335563700526	Eci2,Eci3
chr13:clu_2018_-	Success	1.49326523235868	7	0.88624547053714	0.988094921483702	Eci2
chr13:clu_2019_-	Success	0.164868943599913	1	0.565813470357704	0.856860505574903	Eci2,Eci3
chr13:clu_2020_-	Success	3.1633701540751	1	0.0118930717410169	0.163638895357418	Eci2,Eci3
chr13:clu_2021_-	Success	7.83437688569393	8	0.0473742331511025	0.326830857796666	Eci2
chr13:clu_2022_-	Success	0.205142769416625	1	0.521824612705755	0.837218409943186	Rpp40
chr13:clu_2023_-	Success	0.264550140149652	1	0.466985366083956	0.805979536815208	Lyrm4
chr13:clu_2024_-	Success	1.98174601683417	1	0.0464971509764026	0.323553020066663	Ssr1
chr13:clu_2025_-	Success	1.24075721428619	2	0.28916517501671	0.675582223350377	Cage1
chr13:clu_2026_-	Success	2.17457062153358	4	0.36081199865658	0.736801152079341	Cage1
chr13:clu_2027_-	Success	1.64873482411508	1	0.0693866918041103	0.381167198172398	NA
chr13:clu_2028_-	Success	1.45276885632484e-07	1	0.9995699159875	1	Txndc5
chr13:clu_2029_-	Success	0.0208734624939098	1	0.838102939766192	0.969728642620553	Txndc5
chr13:clu_2030_-	Success	0.718725260579959	1	0.23055234746506	0.625357392631876	Txndc5
chr13:clu_2031_-	Success	0.558139382235822	3	0.773145849619694	0.947487979030508	Txndc5
chr13:clu_2032_-	Success	0.839416676619294	3	0.641649833301872	0.889189853078576	Txndc5
chr13:clu_2033_-	Success	0.532563263433076	2	0.587098152093283	0.865903331886665	Bloc1s5
chr13:clu_2034_-	Success	0.21785353294149	1	0.509201783075463	0.830700667573275	Eef1e1
chr13:clu_2035_-	Success	0.087801739569727	1	0.675179088316747	0.90461792189277	Slc35b3
chr13:clu_2036_-	Success	5.65224838992253	6	0.0794093092918223	0.400677355586024	Slc35b3
chr13:clu_2037_-	Success	0.000362732616849826	1	0.978512006921215	1	Slc35b3
chr13:clu_2038_-	Success	3.06331344441014	3	0.105609470550713	0.451354747428216	Slc35b3
chr13:clu_2039_-	Success	4.23901142497562	3	0.0370995068763656	0.288674761973885	Tfap2a
chr13:clu_2040_-	Success	0.187490915312537	1	0.540301187825192	0.845790934530678	Tfap2a
chr13:clu_2041_-	Success	4.72208236669758	6	0.150096106643581	0.526135195011041	Tfap2a
chr13:clu_2042_-	Not enough valid samples	NA	NA	NA	NA	NA
chr13:clu_2043_-	Success	0.38757611598885	3	0.855400587872822	0.975771498813426	Nedd9
chr13:clu_2044_-	Not enough valid samples	NA	NA	NA	NA	NA
chr13:clu_2045_-	Success	0.65015084787683	2	0.521967033203282	0.837261606581461	Tbc1d7
chr13:clu_2046_-	Success	0.809446800280966	1	0.203246128212488	0.594467979604995	Tbc1d7
chr13:clu_2047_-	Success	0.0287181408166362	1	0.810594872091285	0.960688073594167	Ranbp9
chr13:clu_2048_-	Success	0.383643849294458	2	0.68137405582152	0.907250743843597	Ranbp9
chr13:clu_2049_-	Success	3.59929211889903	5	0.206285324519631	0.598559877168496	Ranbp9
chr13:clu_2050_-	Success	0.00324975026722996	1	0.935744573935119	1	Mcur1
chr13:clu_2051_-	Success	1.20291717319665	1	0.120883658188525	0.478036980928691	Mcur1
chr13:clu_2052_-	Success	0.319701853575225	1	0.423926805939149	0.778857281289374	Dtnbp1
chr13:clu_2053_-	Success	0.606645190659037	2	0.545176768705557	0.848029537060228	Dtnbp1
chr13:clu_2054_-	Success	0.528278070571105	2	0.589619379017638	0.867051913650783	Dtnbp1
chr13:clu_2055_-	Success	0.274662797404744	2	0.759828296104856	0.941717753508243	Dtnbp1
chr13:clu_2056_-	Not enough valid samples	NA	NA	NA	NA	NA
chr13:clu_2057_-	Success	1.06138330481406	2	0.345976887664154	0.724737501844054	Atxn1
chr13:clu_2058_-	Success	0.782698538758268	3	0.667260997727905	0.901501285998998	Atxn1
chr13:clu_2059_-	Success	3.34052402501493	6	0.351353091257295	0.729134925806009	Atxn1
chr13:clu_2060_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	Nup153
chr13:clu_2061_-	Success	0.0828506106590794	1	0.683960873826636	0.908474496556042	Nup153
chr13:clu_2062_-	Success	3.53713794735086	2	0.0290964836943705	0.256296287656109	Nup153
chr13:clu_2063_-	Success	0.593760115752843	2	0.552246863741983	0.851552163400378	Nup153
chr13:clu_2064_-	Success	0.606589690847159	2	0.545207026753311	0.848029537060228	Nup153
chr13:clu_2065_-	Success	0.374782489220252	1	0.386613996124087	0.754275690253213	Nup153
chr13:clu_2066_-	Success	1.61083051836431	1	0.07266985471897	0.387988408885831	Nup153
chr13:clu_2067_-	Success	1.14510922741556	1	0.130191597684856	0.491866875405735	Nup153
chr13:clu_2068_-	Success	0.12542840468177	2	0.882118917750898	0.986410929117758	Kif13a
chr13:clu_2069_-	Success	5.59363538165417	2	0.00372147426409348	0.0896080606291015	Kif13a
chr13:clu_2070_-	Success	0.0610696311132415	2	0.940757731487195	1	Kif13a
chr13:clu_2071_-	Success	2.20818188234125	2	0.109900278622274	0.458670838670763	Kif13a
chr13:clu_2072_-	Success	0.0185146053356107	1	0.847405586665279	0.973259309910418	Tpmt
chr13:clu_2073_-	Success	0.0166336110942211	2	0.983503963570819	1	Tpmt
chr13:clu_2074_-	Success	0.193405631870064	1	0.533980317286645	0.843350022205745	Tpmt
chr13:clu_2075_-	Success	0.763745164100783	3	0.675940264909755	0.905178508100512	Tpmt
chr13:clu_2076_-	Success	0.513169866375392	2	0.598595101788865	0.870294659877718	Dek
chr13:clu_2077_-	Success	4.59723124408902	2	0.0100797053885844	0.150251294703038	Dek
chr13:clu_2078_-	Success	3.39616485043621	1	0.00915503568620524	0.142279964031837	Dek
chr13:clu_2079_-	Success	0.606256534464592	1	0.270834985542443	0.660517490176684	Dek
chr13:clu_2080_-	Success	0.88766276832564	1	0.182724372818973	0.569979837795191	Dek
chr13:clu_2081_-	Success	2.1967662714751	2	0.111162045655478	0.461231483550502	NA
chr13:clu_2082_-	Success	0.240589925420068	1	0.487888378194411	0.818370258300113	Zfp169
chr13:clu_2083_-	Success	0.121353856559381	2	0.885720486130031	0.987871801467385	Zfp169
chr13:clu_2084_-	Success	2.6892005745176	2	0.0679352268209585	0.37879737808914	Ptpdc1
chr13:clu_2085_-	Success	0.0033405453366413	1	0.934855108318294	1	Phf2
chr13:clu_2086_-	Success	0.758011089217803	1	0.218222450093221	0.612390347710726	Phf2
chr13:clu_2087_-	Success	2.7319941489551	1	0.0194122894659142	0.206748392239682	Phf2
chr13:clu_2088_-	Success	0.128141407615431	1	0.612685489549352	0.877206269371766	Phf2
chr13:clu_2089_-	Success	0.0923283345969139	1	0.667401541765092	0.901501285998998	Phf2
chr13:clu_2090_-	Success	6.85155328028486e-07	1	0.999065994400734	1	Fam120a
chr13:clu_2091_-	Success	0.175401528307702	2	0.839120022673934	0.969843967599404	Fam120a
chr13:clu_2092_-	Success	0.00214489442851118	1	0.947778709088225	1	Fam120a
chr13:clu_2093_-	Success	0.158571232313989	2	0.853362174663513	0.975338328963484	Fam120a
chr13:clu_2094_-	Success	1.1803112304915	3	0.501006827240235	0.825855655836078	Fam120a
chr13:clu_2095_-	Success	0.675653455377642	1	0.245049770815679	0.637247988599463	Fam120a
chr13:clu_2096_-	Success	0.932789066082478	3	0.600769410163723	0.871381014892439	Card19
chr13:clu_2097_-	Success	1.10687017689997	4	0.696514505910022	0.914684277612605	Card19
chr13:clu_2098_-	Success	0.43119964483418	2	0.649729182750463	0.893826695160082	NA
chr13:clu_2099_-	Success	5.81365384277888e-05	4	0.999999998310137	1	Fgd3
chr13:clu_2100_-	Success	0.131578289867321	3	0.966801941040439	1	Fgd3
chr13:clu_2101_-	Success	9.01899621809025	2	0.000121087610809828	0.00992193333126756	Fgd3
chr13:clu_2102_-	Success	0.995161977789508	1	0.1583070110741	0.536838619092337	Fgd3
chr13:clu_2103_-	Success	0.0723831099847985	1	0.703587979737452	0.917750186694161	Fgd3
chr13:clu_2104_-	Success	0.491538002901507	2	0.611684897210748	0.876697522681367	Cenpp
chr13:clu_2105_-	Success	2.99146677676515	2	0.0502137303484405	0.334692979097935	Sema4d
chr13:clu_2106_-	Success	0.194581790401116	2	0.823178847374933	0.965407897452742	Sema4d
chr13:clu_2107_-	Success	0.180568464215867	1	0.547875491614733	0.849484814147188	Sema4d
chr13:clu_2108_-	Success	0.8039763004017	2	0.447545844635465	0.792941968739987	Auh
chr13:clu_2109_-	Success	0.518071631956445	2	0.595668108500053	0.869168199890757	Auh
chr13:clu_2110_-	Success	2.13849977995596	4	0.369814085483332	0.743813617366637	Auh
chr13:clu_2111_-	Success	0.690965649244845	2	0.501091956292915	0.825855655836078	Nfil3
chr13:clu_2112_-	Success	0.799936658411752	4	0.808814904198884	0.960040174268772	Thoc3
chr13:clu_2113_-	Success	0.323975189818157	1	0.420846426801481	0.776209510693877	Thoc3
chr13:clu_2114_-	Success	1.03385429440914	2	0.355633599007071	0.732834325625856	4833439L19Rik
chr13:clu_2115_-	Success	3.7375479585462	10	0.679959576846503	0.906708227367756	4833439L19Rik
chr13:clu_2116_-	Success	0.54162140621338	5	0.955576167936007	1	Cltb
chr13:clu_2117_-	Success	1.28196223015584	1	0.109326888946	0.457534337440853	Rnf44
chr13:clu_2118_-	Success	1.53414868089931	3	0.381214467253561	0.752085759955181	Rnf44
chr13:clu_2119_-	Success	7.47645180467225	7	0.0366078725373219	0.286607898696982	Rnf44
chr13:clu_2120_-	Success	0.778912588812091	4	0.81635145152182	0.962725683328119	Uimc1
chr13:clu_2121_-	Success	1.6391228600678	2	0.194150264575503	0.583709155322681	Uimc1
chr13:clu_2122_-	Success	2.51247490220339	7	0.656918349118827	0.897222346475899	Uimc1
chr13:clu_2123_-	Success	0.706377668985624	1	0.234599529499838	0.628771492607282	Uimc1
chr13:clu_2124_-	Success	1.43151613078408	3	0.413228518149884	0.770539922485618	Uimc1
chr13:clu_2125_-	Success	1.01696436052021	1	0.153822529535251	0.532103428570099	Rab24
chr13:clu_2126_-	Success	1.72694924729785	3	0.326790737911268	0.709311405227026	Rab24
chr13:clu_2127_-	Success	2.70035041608736	1	0.020128667259357	0.210984820204551	Mxd3
chr13:clu_2128_-	Success	1.13817940025365	2	0.320401814601523	0.70274328321159	Mxd3
chr13:clu_2129_-	Success	0.00604940666721632	1	0.912413652799497	0.99652553475204	Mxd3
chr13:clu_2130_-	Success	5.47083682154334	4	0.0272274020994583	0.247725911122997	Lman2
chr13:clu_2131_-	Success	0.039687802514436	1	0.778145361151359	0.949243672227322	Lman2
chr13:clu_2132_-	Success	2.67404583034659	2	0.0689726085769659	0.380797087088112	Dbn1
chr13:clu_2133_-	Success	7.57375819423032	3	0.00169482827715128	0.0541869863190142	Dbn1
chr13:clu_2134_-	Success	1.21240544091597	1	0.119427654108263	0.475672211811671	Dbn1
chr13:clu_2135_-	Success	1.47137223736468	1	0.0862640487149015	0.415427500480279	Dbn1
chr13:clu_2136_-	Success	0.67531556103404	1	0.245167813507018	0.637247988599463	Dbn1
chr13:clu_2137_-	Success	1.39354688144522e-06	1	0.998667964959732	1	Dbn1
chr13:clu_2138_-	Success	1.81938864090398	1	0.0564483761134218	0.34757535291904	Dbn1
chr13:clu_2139_-	Success	0.288776265435445	2	0.7491798040704	0.937097833926549	Pdlim7
chr13:clu_2140_-	Success	0.436187827697722	8	0.998933243634798	1	Pdlim7
chr13:clu_2141_-	Success	1.00196897048636	2	0.367155810047184	0.742121138062876	Pdlim7
chr13:clu_2142_-	Not enough valid samples	NA	NA	NA	NA	NA
chr13:clu_2143_-	Success	1.23736994359979	1	0.115688580593094	0.469682631908283	Ddx41
chr13:clu_2144_-	Success	0.184634317407244	1	0.543403194929016	0.847619224579761	Ddx41
chr13:clu_2145_-	Success	0.657319858297342	3	0.725659701199452	0.927293958183994	Fam193b
chr13:clu_2146_-	Success	0.511174264044371	1	0.31196257872609	0.695771466102505	Fam193b
chr13:clu_2147_-	Success	25.2425831921428	21	0.000312164636016414	0.018817889335897	Fam193b
chr13:clu_2148_-	Success	0.00236656252309331	1	0.945150640087442	1	Fam193b
chr13:clu_2149_-	Success	17.5818384937593	6	4.00597187183213e-06	0.000812114356950384	Macroh2a1
chr13:clu_2150_-	Success	2.45046544311117	2	0.0862534310897505	0.415427500480279	Macroh2a1
chr13:clu_2151_-	Success	1.77988533407535	1	0.059195916698001	0.354363111360904	Ubqln1
chr13:clu_2152_-	Success	4.0264174053882	3	0.0449322968153269	0.317559649720686	Ubqln1
chr13:clu_2153_-	Success	0.204857811386319	2	0.814763158219472	0.962217921556508	Gkap1
chr13:clu_2154_-	Success	0.0095810226885078	2	0.990464729076551	1	Gkap1
chr13:clu_2155_-	Success	4.37811569102905	5	0.119191298616015	0.475375613599984	Gkap1
chr13:clu_2156_-	Success	2.64983834639133	1	0.0213293830221729	0.21743745945536	Hnrnpk
chr13:clu_2157_-	Success	0.0710629211594096	1	0.706176717180217	0.919008536736036	Hnrnpk
chr13:clu_2158_-	Success	0.000157678703544661	4	0.99999998757002	1	Hnrnpk
chr13:clu_2159_-	Success	0.304288253886625	2	0.737648205839645	0.932555252098087	Hnrnpk
chr13:clu_2160_-	Success	0.0133688042988069	2	0.986720161269675	1	Hnrnpk
chr13:clu_2161_-	Success	6.82947866152972e-05	5	0.999999999988402	1	Hnrnpk
chr13:clu_2162_-	Success	0.636453742181402	3	0.735576293250944	0.931959260853287	Agtpbp1
chr13:clu_2163_-	Success	1.88353946680581	3	0.287738695159286	0.674512560655546	Agtpbp1
chr13:clu_2164_-	Success	2.28066414469322	2	0.102216297755631	0.444278254589208	Agtpbp1
chr13:clu_2165_-	Success	2.63620561322477	2	0.0716325561715421	0.386364858918042	Agtpbp1
chr13:clu_2166_-	Success	0.332361181480337	4	0.955607047269597	1	Agtpbp1
chr13:clu_2167_-	Success	0.152476529620117	2	0.858579044896262	0.976866669844441	Agtpbp1
chr13:clu_2168_-	Success	0.141787965874641	1	0.59436694591131	0.868602766428417	Golm1
chr13:clu_2169_-	Success	2.28315477992146	4	0.334757129506682	0.716088253895489	Golm1
