"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000019359",2708.38103836612,2.26441954310282,0.295299350086078,7.66821715808975,1.74403438449412e-14,4.22757726180472e-12
"ENSMUSG00000023070",27.4240322036429,1.78333225251575,0.526793812035181,3.38525664458004,0.000711117330882592,0.0155324462252818
"ENSMUSG00000031066",11770.4253081441,0.785040961230994,0.255218809504737,3.07595260221768,0.00209831197821221,0.0377679220549722
"ENSMUSG00000037217",1069.98421816415,-2.1108917114554,0.345741594152267,-6.10540284177017,1.02541717170158e-09,1.13207071020381e-07
"ENSMUSG00000001131",18136.9550441203,-1.21732244546633,0.294632035418804,-4.13167035192208,3.60136646541713e-05,0.00130769466330572
"ENSMUSG00000051159",3412.09359929702,2.30836231218792,0.354075012132027,6.51941603641654,7.05816352474202e-11,9.20491840732583e-09
"ENSMUSG00000054426",251.107165106121,1.17472067633188,0.273296838276894,4.2983324788474,1.72087892503098e-05,0.000702881335295162
"ENSMUSG00000105401",4.09174358490165,5.60627085264409,1.64437925065658,3.40935392513959,0.000651169400640811,0.0144638733104489
"ENSMUSG00000041912",1136.76587259126,0.93499853124695,0.23578845593339,3.96541267275225,7.32690738747192e-05,0.00236807770504364
"ENSMUSG00000068696",40.4019690418403,4.90052989006286,0.727849436949599,6.73288958029682,1.66326288872054e-11,2.57586289453866e-09
"ENSMUSG00000033386",5358.63751229639,-0.894075320385833,0.239731441059582,-3.72948711455675,0.000191869917338022,0.00525017303871808
"ENSMUSG00000068874",94.508588528597,1.81355970807469,0.440022879995526,4.12151229066345,3.76393386166128e-05,0.0013538627265953
"ENSMUSG00000028124",22681.4837618139,-0.645861548191646,0.194316245381028,-3.32376506619506,0.000888109785033178,0.0186846569019103
"ENSMUSG00000102692",131.368728910579,3.24952147525596,0.380391743132226,8.54256574682382,1.31273965803746e-17,5.13603633577076e-15
"ENSMUSG00000027996",883.234561504152,2.68616198297886,0.409795881980161,6.5548779309327,5.56874102228296e-11,7.52657536593529e-09
"ENSMUSG00000027977",333.108231531103,-1.58626883622605,0.382817128472985,-4.14367257430068,3.41787647276543e-05,0.0012515938131222
"ENSMUSG00000032854",457.263175921425,2.00685451099096,0.418571201013332,4.79453556798103,1.63052134554785e-06,8.82579041918995e-05
"ENSMUSG00000041842",8615.09224375081,-1.25461507795468,0.276104500059145,-4.54398634461199,5.52002353474358e-06,0.000264167478215272
"ENSMUSG00000046561",10.4613198676329,2.93663238693892,0.843305828757183,3.48228636254865,0.000497151735516451,0.0116094040353428
"ENSMUSG00000038526",245.924955260647,2.47842545616106,0.268323097771012,9.23672049387324,2.54167922801089e-20,1.49163127536502e-17
"ENSMUSG00000102893",70.2619546753869,-1.22420852951028,0.354623616876462,-3.45213480222538,0.000556169791393942,0.0127211718132065
"ENSMUSG00000038486",1382.75077117142,0.672271900440443,0.207553636014858,3.23902733456482,0.00119938078307915,0.0239671960962796
"ENSMUSG00000068854",903.225466138145,0.917855281188972,0.210056656384206,4.36956056041453,1.24496811349996e-05,0.000530861068817641
"ENSMUSG00000028024",978.482088522294,2.38584736446526,0.346270604292275,6.8901238941191,5.57438177599471e-12,9.20846577677466e-10
"ENSMUSG00000038393",25109.2343023018,1.07771988621216,0.285521398893081,3.77456782710615,0.000160285294520005,0.00455353165998806
"ENSMUSG00000058952",213.643923942888,3.47113647675802,0.291416623498828,11.9112507553022,1.03414264262488e-32,2.5624905636864e-29
"ENSMUSG00000103655",12.3097951358366,3.31316421144174,0.832516843500217,3.97969631162288,6.90033592337196e-05,0.00225968269349659
"ENSMUSG00000103726",9.03610979265611,3.00392709449772,0.956746770129164,3.13973058314289,0.00169103274981663,0.0316373501289099
"ENSMUSG00000005640",5.05554617422348,-4.70690378345966,1.51355647394828,-3.10983030000935,0.00187194858308055,0.0345792066531752
"ENSMUSG00000106086",27.4409630826393,-1.92128480505687,0.598306562956047,-3.21120462988806,0.00132179775049279,0.02581209425021
"ENSMUSG00000027985",425.981381541273,-2.28084496364591,0.262925370553593,-8.67487591191202,4.1400166301666e-18,1.83942226342163e-15
"ENSMUSG00000004891",13369.7971821768,-1.4749059173736,0.265290578688824,-5.55958649064432,2.70414564557384e-08,2.17708130115315e-06
"ENSMUSG00000040998",69934.671276111,1.08168670787879,0.238325945395887,4.53868631920028,5.66057671844215e-06,0.000269736156833287
"ENSMUSG00000027750",1544.73147654233,2.0613047884858,0.400430324915974,5.14772398648464,2.63666074489563e-07,1.73965003763069e-05
"ENSMUSG00000028064",46.3899411422212,1.69429471054888,0.408632793931953,4.14625241955256,3.37961241690369e-05,0.00124370852325692
"ENSMUSG00000042035",3388.36273830907,-1.15074190437833,0.348846710443254,-3.29870361373385,0.000971324080012247,0.0201689928383176
"ENSMUSG00000027859",285.63435670746,-2.39983293987118,0.388421777692255,-6.17842015483632,6.47462189170936e-10,7.40464322087233e-08
"ENSMUSG00000027800",10885.35531051,-1.46744743874969,0.241733674436348,-6.0705131056786,1.27502210392343e-09,1.38030426891244e-07
"ENSMUSG00000104586",166.057504238733,1.24443042241827,0.390414405342515,3.18746031239937,0.00143528153716856,0.0276170953929215
"ENSMUSG00000027562",2487.4514158334,1.14579246830934,0.237945569570247,4.81535533684766,1.46938181368896e-06,7.99236190904331e-05
"ENSMUSG00000103912",18.0490923697968,3.59324498847235,0.718684007522929,4.99975643100381,5.74027822494486e-07,3.41370519185321e-05
"ENSMUSG00000003617",17097.9616002504,1.85187253952966,0.376351578162965,4.92059193313062,8.62828593876593e-07,4.98495867151344e-05
"ENSMUSG00000027820",3758.6989380959,1.99068554928011,0.385795962237663,5.15994397072975,2.47023759115202e-07,1.63468155846532e-05
"ENSMUSG00000040253",231.165949404538,1.59790930207669,0.386152485370918,4.13802671900927,3.50305585044523e-05,0.0012744151471579
"ENSMUSG00000103441",28.8774176843615,2.56628852578508,0.544080433845801,4.71674474240035,2.39648045557081e-06,0.000124781791283353
"ENSMUSG00000106019",123.061961657675,0.975816094753606,0.314361332834641,3.10412252663052,0.00190844278705125,0.0350289568675144
"ENSMUSG00000028268",279.157184701315,1.75620726396736,0.289713598430779,6.06187377285629,1.34544790942218e-09,1.43563798220211e-07
"ENSMUSG00000028270",6809.8840496867,1.87265487870047,0.20978842470042,8.9263975425462,4.40106786021433e-19,2.2992262434614e-16
"ENSMUSG00000041237",259.83888203631,1.31437204903026,0.308340028911351,4.2627357001648,2.01939315102838e-05,0.00080418726180507
"ENSMUSG00000102758",501.084573643259,2.74066339267911,0.523472415401106,5.23554501067473,1.64498728985227e-07,1.11504138452874e-05
"ENSMUSG00000042784",136.454904570278,1.09994854590011,0.329988412509724,3.33329445580972,0.000858240594140494,0.0181762806172148
"ENSMUSG00000037033",87.4290539812849,-4.48733868952129,1.29416199647888,-3.46737016055974,0.000525577583439837,0.0121989657910577
"ENSMUSG00000027827",151.719056176082,-2.20034534036822,0.333975581197532,-6.5883419754177,4.44765286106976e-11,6.23818279589413e-09
"ENSMUSG00000027831",3662.28136335836,1.77905558900435,0.279210620661525,6.37173322701438,1.8690379108487e-10,2.2901876071339e-08
"ENSMUSG00000097183",3721.44206109938,-0.679395915870389,0.219637192806134,-3.09326442935404,0.00197967653121815,0.0360692535316144
"ENSMUSG00000027896",114.029334777107,1.54823773134644,0.358246857836257,4.32170638061558,1.54827137403975e-05,0.000642979514198518
"ENSMUSG00000086968",1025.51279653675,0.798815570582893,0.21767648829197,3.66973749370415,0.000242799672291699,0.00637770964873638
"ENSMUSG00000027947",114.880159935955,-1.13577498535164,0.352082330070165,-3.22587897303821,0.00125586450242418,0.0247997081292173
"ENSMUSG00000004035",463.029300301582,1.26771549216867,0.307756694685755,4.11921337231385,3.8016799340906e-05,0.00136304283296068
"ENSMUSG00000068762",69.7955344089041,1.8337538217117,0.41044205137328,4.4677532810691,7.90453950252584e-06,0.000363462134939853
"ENSMUSG00000004038",30.6626779353993,1.8064352247203,0.47143336523046,3.83179333061677,0.000127212583187495,0.00373285239166359
"ENSMUSG00000040562",1045.35469917417,2.48750193484564,0.360815848805552,6.89410385680198,5.42054132066779e-12,9.02115611882182e-10
"ENSMUSG00000103998",195.723621672845,0.776567942174652,0.256009739267994,3.0333531231862,0.00241852410757442,0.0425023688912664
"ENSMUSG00000059857",56.7028610114188,3.26887283521784,0.657924016663007,4.96846558634168,6.74847736052087e-07,3.98142311156021e-05
"ENSMUSG00000027669",860.683768969857,-2.72708792124597,0.276392840007192,-9.86670972075474,5.80371542516538e-23,4.17511799021333e-20
"ENSMUSG00000001020",271.222081869979,-1.50087112394395,0.292094135944799,-5.13831309584246,2.77215726449324e-07,1.81829056339599e-05
"ENSMUSG00000063767",701.348290574438,-0.856365239189373,0.269934890634955,-3.17248814028815,0.0015113873221272,0.0288080757869733
"ENSMUSG00000078664",29.4996037665951,-2.55128155620388,0.583364980119467,-4.37338826146438,1.22332872317783e-05,0.000522633215624305
"ENSMUSG00000068893",42.2968899033679,-2.99444942329989,0.571758403578006,-5.23726350948396,1.62974926580398e-07,1.10808043831386e-05
"ENSMUSG00000046203",392.591796858095,-3.42828748153236,0.411031956593796,-8.34068355643787,7.38623110948419e-17,2.61460857099376e-14
"ENSMUSG00000050359",299.730462490588,-3.15197196568049,0.538555050449987,-5.85264582153091,4.83813722650201e-09,4.65065940897506e-07
"ENSMUSG00000027919",17.9448568519085,-3.13843703555336,0.848474738303301,-3.69891629517375,0.00021652198791674,0.0057621203490826
"ENSMUSG00000027966",197.262612290996,2.3453166817739,0.355761825423069,6.59237870444606,4.32834783080248e-11,6.14818375635198e-09
"ENSMUSG00000028150",197.679971804167,3.15947840717011,0.49412034308998,6.39414760261097,1.61445419941142e-10,1.98916812713116e-08
"ENSMUSG00000044505",103.746999096699,1.12627587252577,0.313052931438071,3.59771706130334,0.000321022559397335,0.00805300798326204
"ENSMUSG00000050931",3198.42949127882,-1.05487822032756,0.28267339287866,-3.73179169636379,0.000190122688818279,0.00522158384647345
"ENSMUSG00000001334",407.443516027151,1.09268086902851,0.324923713984529,3.36288433869292,0.00077132673082386,0.0166196690087951
"ENSMUSG00000034919",172.161133838719,5.08555376277143,0.491313447733893,10.3509354083992,4.1441682958096e-25,3.85079571520208e-22
"ENSMUSG00000048485",33.6411516644071,1.50014351474995,0.446822379697401,3.35735984344804,0.000786906273140523,0.01687874819268
"ENSMUSG00000063851",109.897131424845,-3.00844261682098,0.491748444863539,-6.11784876646805,9.48470135339074e-10,1.05232997453715e-07
"ENSMUSG00000028776",147120.087139043,1.3465960546869,0.312219526862079,4.31297833361251,1.61069908237864e-05,0.000662734321699742
"ENSMUSG00000023120",170.13231207311,1.87829652311685,0.367212829920669,5.11500789207891,3.13727838643985e-07,2.01818316313747e-05
"ENSMUSG00000028613",1536.759556135,-1.32529568971623,0.344886098925394,-3.8427054434656,0.000121685478954327,0.00359431505451715
"ENSMUSG00000078532",5817.93690699441,-1.72283460756343,0.314246894189128,-5.48242365929812,4.19538058549052e-08,3.25997151348516e-06
"ENSMUSG00000028607",17602.1756303866,1.18853139963485,0.275714335414816,4.31073486928666,1.62712902387221e-05,0.000668261590448878
"ENSMUSG00000086713",143.919510404752,3.12638194101679,0.392964693884436,7.95588506975693,1.77855444723489e-15,4.89673367009696e-13
"ENSMUSG00000008932",216.142498180867,3.03258777773135,0.412761299986315,7.34707390889575,2.02592858386205e-13,4.30287936654357e-11
"ENSMUSG00000028600",27173.554244433,2.36227168778284,0.299440979537375,7.88893922078553,3.04765896004782e-15,7.81216580092259e-13
"ENSMUSG00000025743",9346.24198497131,-1.24697977761464,0.268099941440423,-4.65117512116931,3.30048904298436e-06,0.000165031852348866
"ENSMUSG00000028603",16906.8463995267,0.88990647585796,0.227338665949577,3.91445279288891,9.06094622443662e-05,0.00280823468575929
"ENSMUSG00000045672",333.393836217587,-1.40875549131277,0.295150349954746,-4.77300972717386,1.81493021652797e-06,9.68295664085891e-05
"ENSMUSG00000028601",7243.31321565346,1.16323653784651,0.273560177820504,4.25221443820586,2.11667031634664e-05,0.000839926418591574
"ENSMUSG00000028370",223.20781332667,1.34627430567041,0.431767281601278,3.11805540400731,0.00182048577680325,0.033747841486691
"ENSMUSG00000028373",12.140700838982,2.59464900614412,0.871085889537617,2.97863739650449,0.00289533188132177,0.0493268115243368
"ENSMUSG00000024793",480.243078848519,1.42955710412046,0.277860779695622,5.14486825267833,2.67708621028245e-07,1.76111208187342e-05
"ENSMUSG00000059027",158.524584757004,1.31733469261383,0.399727453849148,3.29558222716165,0.000982179554696957,0.0203564927967443
"ENSMUSG00000028545",200.096664665648,1.60498620020984,0.316861194124956,5.06526589550408,4.07830692407046e-07,2.54762808721836e-05
"ENSMUSG00000037692",28729.9268368949,0.771877140023239,0.23467989166029,3.28906381608769,0.00100521229171399,0.0207629619983079
"ENSMUSG00000028717",134.191810151491,1.18270977604313,0.326680731857401,3.62038424892286,0.000294165829667541,0.00748026472909444
"ENSMUSG00000028716",28769.4753438917,2.21792051831736,0.390353103707149,5.68183139125568,1.33260002924778e-08,1.16542404910803e-06
"ENSMUSG00000047155",10.1884579400908,3.99231273159027,1.1011393123287,3.62562001636949,0.000288268975698217,0.00735547646115097
"ENSMUSG00000078597",6529.99679251224,-1.11893417564324,0.298792064298424,-3.74485908208622,0.000180495056136421,0.005018977863963
"ENSMUSG00000048003",56.9950598229313,1.89351383067715,0.447842562696749,4.22807921443439,2.35694816332452e-05,0.000912922259351093
"ENSMUSG00000028841",430.158353755475,1.04409662308306,0.302230940066083,3.45463182179416,0.000551044760960799,0.0126168883102534
"ENSMUSG00000086322",65.2660172831715,1.29084638512774,0.42601917272961,3.03001946334239,0.00244537979394842,0.0429066992799715
"ENSMUSG00000108398",151.508662873857,3.16935130388123,0.346566787401367,9.14499432460253,5.96329948470976e-20,3.40993696944903e-17
"ENSMUSG00000038172",2593.6898022279,-1.02401810359511,0.295414398701582,-3.46637844362332,0.000527520204466438,0.0122035560993839
"ENSMUSG00000028488",19.8772266254094,3.07917941077512,0.632671792262529,4.8669459401114,1.13336014366163e-06,6.34963695426714e-05
"ENSMUSG00000066113",383.823710467763,4.14719885268354,0.35489322509672,11.6857650679392,1.50716287545232e-31,2.80093660712185e-28
"ENSMUSG00000028494",102746.078042527,-1.13910641343177,0.321095533915496,-3.54756230814331,0.000388813772031149,0.00949719159919678
"ENSMUSG00000100505",52.7486110096293,-1.99427707111245,0.481664104547959,-4.14038964556862,3.46716377269357e-05,0.00126756097204655
"ENSMUSG00000085183",1645.402844679,-1.8433727021897,0.243608508706646,-7.56694711517442,3.8209735992843e-14,9.06505662102545e-12
"ENSMUSG00000086845",33.2080052153276,1.76955604079094,0.54516322357009,3.24591968842416,0.00117071861173952,0.0235274638503448
"ENSMUSG00000041351",14281.8037466471,1.10052661120447,0.321030986227807,3.4281008949819,0.000607819517616537,0.0136642974419016
"ENSMUSG00000087476",46.1214342777469,2.15837820520253,0.497461719034467,4.33878250851497,1.43274223844898e-05,0.000602860087917939
"ENSMUSG00000028565",3037.31871629732,1.03479645955851,0.32620918007051,3.17218681379488,0.00151295648224545,0.0288133582498341
"ENSMUSG00000028758",218.154769438184,1.22847656265974,0.304713846181905,4.03157446913776,5.54044351806503e-05,0.00187208228630861
"ENSMUSG00000028755",52.6136545155098,-1.72958406165828,0.454694147557743,-3.80384060570877,0.000142469871831462,0.0041316262831124
"ENSMUSG00000066058",2239.30398637281,4.68200105196687,0.391630719370347,11.9551424859992,6.10288108422255e-33,1.70125438824059e-29
"ENSMUSG00000028525",2799.59302022127,-1.1829375446135,0.29224048606272,-4.04782225950591,5.16963785948709e-05,0.0017655144548916
"ENSMUSG00000028656",58415.0147990229,-0.631650024519609,0.206614173451091,-3.05714760013369,0.00223454214893513,0.0398341522489227
"ENSMUSG00000006219",15438.3067515603,-1.16155435581119,0.214809268551648,-5.40737540629868,6.39550027505432e-08,4.83478141132157e-06
"ENSMUSG00000066026",26009.3208727731,2.04708571285035,0.364304124818724,5.61916699095562,1.9188033077337e-08,1.62088002143065e-06
"ENSMUSG00000078500",54.7538696007141,1.41239061698667,0.455234143602155,3.10255862139595,0.00191855546111839,0.0351567011819237
"ENSMUSG00000032643",13102.0455090939,-1.13766304305064,0.305248387376005,-3.72700754565908,0.000193766659697925,0.0052857856712775
"ENSMUSG00000095409",6.34141791503009,-4.00316860016887,1.31555320404794,-3.04295454402844,0.00234267717429554,0.0413323130252887
"ENSMUSG00000040606",1450.01984005613,1.29897649745367,0.296548541863369,4.38031658928932,1.18507004790129e-05,0.000508235521889361
"ENSMUSG00000003032",999.301721251874,-1.62409431928091,0.336628288510085,-4.8245925096466,1.40289791467322e-06,7.66814372429595e-05
"ENSMUSG00000028369",109314.13586419,1.07730902814345,0.220581072153123,4.8839595239414,1.03976427760432e-06,5.90019927604428e-05
"ENSMUSG00000040270",902.406169535819,-1.22666382962203,0.318660176653981,-3.84944188038285,0.000118387269155127,0.00351084373594213
"ENSMUSG00000028378",4588.80756307611,-0.704789206219107,0.211153004450477,-3.33781282465439,0.000844406106898734,0.0179343815142368
"ENSMUSG00000085180",294.176818541835,1.67634001746035,0.364775279616852,4.59554172426685,4.31626408548775e-06,0.00020971025135177
"ENSMUSG00000038578",177.498087211914,1.41744297227032,0.281527112907366,5.03483645902595,4.78256961793495e-07,2.92208452190595e-05
"ENSMUSG00000073910",1909.10046442243,0.698296865553056,0.207371933524704,3.36736439538414,0.000758903387139423,0.0163946544587886
"ENSMUSG00000028287",266.691504461738,-1.79623599450321,0.316476488704079,-5.67573282255029,1.38096175993379e-08,1.20300110188607e-06
"ENSMUSG00000051279",1043.30578800049,0.939012735145051,0.211337945177579,4.44318096476256,8.86385520778446e-06,0.00039853394150968
"ENSMUSG00000028217",96.9122298485129,-1.31722209054215,0.380926935068411,-3.45793896224637,0.000544324691685628,0.0125273322490002
"ENSMUSG00000006586",70.7493266050071,1.6825064841678,0.431674897496782,3.8976241007397,9.71410448753358e-05,0.00297574511231437
"ENSMUSG00000028444",277.07705663191,-1.22370497274334,0.351238357148125,-3.48397305658528,0.000494029218599221,0.0115485802976742
"ENSMUSG00000078716",3858.17368568667,0.75731031149708,0.209498354004978,3.61487475686365,0.000300492854009127,0.00760645986067826
"ENSMUSG00000039813",2595.8062070758,-1.48330177362386,0.36605052934568,-4.05217764955914,5.07431109257779e-05,0.00173828282143744
"ENSMUSG00000015243",854.069397337882,1.30456929189292,0.402185798334981,3.24369805521165,0.00117988750131137,0.0236412139862937
"ENSMUSG00000029330",6165.24007902765,-0.822044910041754,0.210388023064197,-3.9072799775818,9.3340973029196e-05,0.00288309839269266
"ENSMUSG00000057315",9040.68905911968,0.930151631089602,0.231891394249808,4.0111520054409,6.0423190062245e-05,0.00200222520293926
"ENSMUSG00000046709",201.146464609822,1.37766194873537,0.391551919489532,3.51846557292182,0.000434050130009914,0.0103637601170783
"ENSMUSG00000073234",736.695479841385,-1.05049541782776,0.24456686618649,-4.29533008378464,1.7443359838579e-05,0.000709861984963779
"ENSMUSG00000012428",6.98310710104675,5.34855206637241,1.41527584836556,3.77915872198993,0.000157359100976174,0.00448182032039548
"ENSMUSG00000106896",25.3986230288048,3.30303987897088,0.613209401957889,5.38647950997611,7.1851116103917e-08,5.36192824397729e-06
"ENSMUSG00000034438",11.9134318140191,3.91108920812991,0.996686076130383,3.92409335476487,8.70569741958905e-05,0.00273057507672489
"ENSMUSG00000029298",693.241128234301,1.31401483392161,0.365932939690494,3.59086239963257,0.000329585613241661,0.00821238967698579
"ENSMUSG00000079363",25.8858720074279,4.28040488376628,0.734660416077576,5.82637200819907,5.66452728831242e-09,5.35273826511251e-07
"ENSMUSG00000079362",7.81974720364075,4.1162797712006,1.1583263739311,3.55364417476819,0.00037993288196042,0.00930064017628904
"ENSMUSG00000104713",23.6990569197285,4.01904182041601,0.754441377416712,5.32717576304953,9.97516270372951e-08,7.22260076155428e-06
"ENSMUSG00000054720",9926.53254248081,-1.36990383538936,0.236848251964462,-5.78388830834566,7.29934164999602e-09,6.69887317434408e-07
"ENSMUSG00000054252",16334.5204289294,2.75636923137596,0.24437327994806,11.2793396723316,1.65987204145193e-29,2.31355039977622e-26
"ENSMUSG00000049907",8603.98497608354,1.65484431937067,0.265128048880383,6.24167954450298,4.32897146908847e-10,5.05447082367235e-08
"ENSMUSG00000029636",976.162784041234,1.4557503504221,0.25342904628986,5.74421271647401,9.23496371188667e-09,8.2710411943287e-07
"ENSMUSG00000029270",912.065443351579,-1.25122014843395,0.322351782619915,-3.88153630876384,0.000103798650625973,0.00314512732012203
"ENSMUSG00000106020",33.3894576104178,1.90754976677325,0.590734169815841,3.22911702799911,0.00124173070093261,0.024614965654665
"ENSMUSG00000029641",31045.3496315514,1.58986160601242,0.301710336006805,5.26949665382548,1.3679836449391e-07,9.65424153980595e-06
"ENSMUSG00000029648",31.604998596889,-1.97797717822471,0.572464184512277,-3.45519812721539,0.000549888578496245,0.0126163222109514
"ENSMUSG00000029650",674.068236002223,0.750100920837845,0.219639620539573,3.41514394805056,0.000637483123812181,0.0142450011464283
"ENSMUSG00000044716",185.799870587264,-0.966162616576426,0.264034478334191,-3.65922898657783,0.000252975219748985,0.00659065464441835
"ENSMUSG00000036596",214.750062425487,2.99341884903972,0.471792725819102,6.34477533294458,2.22750273965855e-10,2.69975753245246e-08
"ENSMUSG00000064247",546.126596509253,1.53017989937915,0.291338529569609,5.25224007150606,1.50260431385257e-07,1.0374482601618e-05
"ENSMUSG00000040254",278.777475066122,2.23921140590361,0.446516068376495,5.01485067277701,5.30746697682772e-07,3.17323917024759e-05
"ENSMUSG00000072852",24.0591913944776,2.03641921381927,0.52731704532569,3.8618497768482,0.000112531756358571,0.00336403578894435
"ENSMUSG00000024437",274.690771393429,-0.948955859442416,0.276162347129092,-3.43622463129932,0.000589881665244617,0.0133282178486527
"ENSMUSG00000067855",51.5022150886671,-2.10539147415752,0.517841299386346,-4.06570792374509,4.78868785711082e-05,0.00165569810699889
"ENSMUSG00000063531",4620.36803225702,1.24452496078019,0.301615235228297,4.12620058744113,3.68805621258306e-05,0.00133086313263454
"ENSMUSG00000029096",450.799790543716,1.33183476515351,0.339279109368649,3.92548414676008,8.65554708080599e-05,0.00272252969603744
"ENSMUSG00000105541",15.3491420021447,2.65821838231873,0.660969732371545,4.02169456804186,5.77809511353257e-05,0.00193479428118453
"ENSMUSG00000036256",34247.0049456073,-1.07302834030133,0.314395374938415,-3.41299022134636,0.000642542477011061,0.0143150247550686
"ENSMUSG00000107271",50.8247231949561,1.39255381389569,0.376392139016262,3.69974202313383,0.00021581873855066,0.00575026725020105
"ENSMUSG00000029659",45.2695593557514,2.05764605438346,0.587532718347307,3.50218122349252,0.000461465624149122,0.0109131971199889
"ENSMUSG00000029660",116.137592734681,1.51658972043475,0.312234912567991,4.8572073762075,1.19052890487559e-06,6.62094391711487e-05
"ENSMUSG00000107164",51.8838399464029,1.43056496521504,0.376488607846693,3.79975631506379,0.000144838439883824,0.00418399228996005
"ENSMUSG00000056602",324.614213970088,1.8710748936509,0.291666209339721,6.4151239798627,1.40708303380775e-10,1.74329770760815e-08
"ENSMUSG00000041132",360.308726382771,0.845278641217074,0.254155980171987,3.32582629236217,0.000881568500328382,0.0185820974724227
"ENSMUSG00000029093",6948.86509780646,-2.45145147744495,0.393348441942288,-6.23226436423668,4.59740767386699e-10,5.33993690285978e-08
"ENSMUSG00000070576",754.355997759931,-1.19465500181835,0.216371807963053,-5.52130618616612,3.36488834492446e-08,2.68961917491614e-06
"ENSMUSG00000105376",15.9622909906163,-2.07019984933046,0.640127735289889,-3.23404179385064,0.00122051593479423,0.0242807545600768
"ENSMUSG00000101683",75.7072004920723,2.48353560346029,0.537092664244825,4.62403560650423,3.76345220372338e-06,0.000184458785923594
"ENSMUSG00000028780",5063.33681944463,1.43041535289881,0.353350945521921,4.048143555371,5.1625480498776e-05,0.0017655144548916
"ENSMUSG00000039883",106.484978635263,2.32965226333404,0.380535660376826,6.12203403230883,9.23882837829661e-10,1.03017555832196e-07
"ENSMUSG00000044968",1474.70167328602,1.13251341479017,0.299532497311128,3.78093670956115,0.000156239393514015,0.0044670445060975
"ENSMUSG00000005103",136027.980187313,-0.660973762215967,0.22087498829989,-2.9925242658917,0.00276680670516299,0.0476099971696296
"ENSMUSG00000061535",18.4325539435398,2.07097803203332,0.610952222233079,3.38975447943168,0.000699552462362363,0.0153098326429274
"ENSMUSG00000029082",546.751840460532,2.57930177149569,0.275576048441228,9.35967325928827,7.99836511096601e-21,4.82085244161224e-18
"ENSMUSG00000038295",341.106616710113,-1.11061547384607,0.311045322963624,-3.57059049550781,0.000356177370283617,0.00878662780386608
"ENSMUSG00000038276",177.118296458539,1.05743367821143,0.294178502465668,3.59453076736916,0.000324976741723469,0.00812478286678821
"ENSMUSG00000029561",45.1595306134917,1.98799203565547,0.442459411341786,4.49304949718837,7.02104575359803e-06,0.000324174619774306
"ENSMUSG00000038204",94.9324287711592,3.90041224812031,0.491626519808358,7.93368968305604,2.12729247909661e-15,5.71575296100405e-13
"ENSMUSG00000035540",45.2719674906612,1.87296115068444,0.49704301077688,3.76820739870579,0.000164424068840258,0.00464154577114757
"ENSMUSG00000029370",34.824771346633,-1.35974235052648,0.451283881451147,-3.01305321642355,0.00258633559844014,0.0450256597820558
"ENSMUSG00000029378",32.4156066127904,-3.22642674032203,0.525607397314947,-6.13847285408111,8.33185463513919e-10,9.48003521521628e-08
"ENSMUSG00000096035",23.6722837684498,-2.36304013762203,0.588589520388866,-4.01475061272045,5.95086830329198e-05,0.00198075095569723
"ENSMUSG00000061288",6382.71969602192,-0.798410863797066,0.206349760170889,-3.86921149380478,0.000109187898958308,0.00329053964144489
"ENSMUSG00000034855",64.1281849913351,1.27430963105723,0.348756620568248,3.65386506206227,0.000258322064273783,0.0066986515760112
"ENSMUSG00000047963",712.693355086323,-1.73137684919068,0.307804952397011,-5.62491550479514,1.8559879875179e-08,1.57377901557554e-06
"ENSMUSG00000044576",327.032487778121,-1.57764331040847,0.310484423249992,-5.0812317535756,3.74995276454522e-07,2.35570976344008e-05
"ENSMUSG00000029171",6088.04517723568,-0.672108995432139,0.214537788158481,-3.13282336506447,0.00173133598832775,0.0322560767549684
"ENSMUSG00000096230",6.9538252792506,-4.33335263508345,1.34289839672479,-3.22686559582773,0.00125154233170345,0.0247643222566094
"ENSMUSG00000072822",3.78675125437048,-5.28247226575634,1.58988961301106,-3.32254027105189,0.000892017943663564,0.0187088956409039
"ENSMUSG00000094560",6.06539414582,-4.96234490000737,1.43154121449956,-3.46643523060711,0.000527408787135599,0.0122035560993839
"ENSMUSG00000029174",13430.5962912079,-0.805486290230753,0.228737416025007,-3.52144526343119,0.000429201265740788,0.0102699757803491
"ENSMUSG00000095503",6.39439049387902,-5.0339309847368,1.41949529130468,-3.5462822705879,0.000390707458176776,0.00953300549759331
"ENSMUSG00000105402",1607.29449984081,1.41401373170155,0.209483157539404,6.75001154417666,1.47833392645893e-11,2.33817907049366e-09
"ENSMUSG00000107285",5.65048913601045,-4.84782389444613,1.44892990329559,-3.3457960136096,0.000820467308941251,0.0174758753168088
"ENSMUSG00000096066",5.94977988907493,-4.93103848267026,1.45849884355886,-3.38089982343634,0.000722488779593074,0.0157345920641652
"ENSMUSG00000094043",6.9538252792506,-4.33335263508345,1.34289839672479,-3.22686559582773,0.00125154233170345,0.0247643222566094
"ENSMUSG00000096139",3.78675125437048,-5.28247226575634,1.58988961301106,-3.32254027105189,0.000892017943663564,0.0187088956409039
"ENSMUSG00000107092",26389.0518557453,0.748985788348571,0.235062227728893,3.18632983097739,0.0014409022466269,0.0277013456914022
"ENSMUSG00000034687",14879.3510026998,1.50340850302598,0.254729552933196,5.901979121442,3.59166627096876e-09,3.54414820835727e-07
